supplier_name,awarded_amt
tan teng hooi,250000.0
tan tock seng hospital pte ltd,148900.0
"tan,chan & partners",394650.0
tang's engineering pte ltd,11517400.0
tangible pte. ltd.,198000.0
"tangshan baichuan intelligent machine co.,ltd",9927800.0
tantra incorporated pte. ltd.,424434.0
tantraco enterprise pte ltd,178790.0
tarkus interiors pte ltd,5227383.0
tat hin builders pte ltd,82028000.0
tat soon pte. ltd.,573770.0
tat wai enterprise pte ltd,5373329.0
tata communications international pte. ltd.,650001.96
tate anzur pte. ltd.,342840.0
tateot 28 project & trading pte ltd,115425.0
tay hao construction pte. ltd.,350000.0
tay hao paint works pte ltd,2219644.0
tay scientific instruments sdn. bhd.,10075.93
taylor nelson sofres hong kong limited,73050.0
taylor nelson sofres malaysia sdn. bhd.,3469424.86
tbwa hong kong limited,1500000.0
tbwa singapore pte ltd,1.0
tcb sports pte ltd,1828568.6
tce@systems,315016.45
tcp global pte. ltd.,118800.0
teacly (s) pte. ltd.,42518567.42
team axis corporate pte. ltd.,387200.0
team axis pte. ltd.,664260.0
team design architects pte ltd,5.9
teambuild engineering & construction pte. ltd.,661265766.0
tec revox engineering pte ltd,533435.0
tech mahindra limited (singapore branch),17313491.229999997
tech-link storage engineering pte ltd,33.0
techart global pte. ltd.,8218734.0
techcom solutions pte. ltd.,10989.0
techcomp (singapore) pte. ltd.,86086.0
techlyon pte. ltd.,1148240.0
technicon engineering pte ltd,6253380.0
technics steel pte. ltd.,119800.0
techno ce pte. ltd.,2580000.0
technochem environmental complex pte. ltd.,188784.0
technolite (singapore) pte ltd,2388000.0
techsource systems pte ltd,2344652.1
techstudio solutions pte ltd,4000.31
techtron chair line (s) pte. ltd.,789522.8
techxpress pte. ltd.,471900.0
teck heng landscape and construction pte. ltd.,18313436.1
teck photo,500000.0
teehause,19660.0
tektronix southeast asia pte ltd,230091.54
telco pte ltd,1795000.0
tele-centre services pte ltd,5448102.0
telemarketing asia (singapore) pte ltd,2981294.4299999997
teleradio engineering pte. ltd.,728000.0
telescience singapore pte ltd,170375.0
teletouch communications sdn. bhd.,8722.25
telimax technology (s) pte. ltd.,30110.0
teltec semiconductor pacific (singapore) pte ltd,148402.8
tembusu events and communications pte. ltd.,24344.0
tempcool engineering (s) pte. ltd.,220000.0
templeton asset management ltd,2.2800000000000002
tempress systems b.v.,743059.0
tenon construction pte. ltd.,1916000.0
tep consultants pte ltd,0.0
"tera-print, llc",139440.65
terra systems pte. ltd.,2843706.0
terrabit networks pte. ltd.,666304.0
tescom (singapore) software systems testing pte ltd.,177500.0
tgg pte. ltd.,26472218.5
tgi office automation,80065.35
thales solutions asia pte. ltd.,4653293.72
thaswater sdn.bhd,1013483.4
the audience motivation company asia pte ltd,7912383.239999999
the boston consulting group pte. ltd.,5000000.0
the boston consulting group singapore pte. ltd.,3824800.0
the brand union pte. ltd.,172100.0
the builders (hup huat) ltd.,1526780.0
the cpl digital entertainment pte. ltd.,100000.0
the entertainer pte. ltd.,150000.0
the events artery pte. ltd.,3992708.6999999997
the events station pte. ltd.,190001.0
the family movers (singapore) pte. ltd.,58600.0
the go-ahead group plc,497738104.0
the gym nation pte. ltd.,99994.0
the hoffman agency asia pacific pte ltd,419840.0
the idea laboratory pte. ltd.,225000.0
the legends fort canning park pte. ltd.,285524.0
the lens men pte ltd,507300.0
the lifesaving swim,142144.0
the magic avenue llp,49300.0
the means ltd,93275.0
the media shop group pte. ltd.,1083511.6
the meyer consulting group pte. ltd.,248400.0
the natural environment research council,2132145.05
the nielsen company (singapore) pte. ltd.,2646549.2199999997
"the northern trust company, singapore branch",961942.0
the nutgraf llp,1549488.0
the pan pacific hotel singapore,940684.24
"the pestman, pte ltd",1110550.0
the presenting company pte. ltd.,91600.0
the press room,479400.0
the regent singapore,76731.6
"the ritz-carlton, millenia singapore",307912.0
the rsa group pte. ltd.,90000.0
the shophouse & co group pte. ltd.,895390.0
the show company pte ltd,12426737.0
the singapore resort & spa,290416.5
the smart local pte. ltd.,192000.0
the software practice pte. ltd.,230040.0
the thinc group pte. ltd.,219550.0
the x collective pte. ltd.,1822084.0
theng liang lee services pte ltd,21229295.0
thermo fisher scientific pte. ltd.,3607974.8400000003
thermo scientific microbiology pte. ltd.,87200.0
thevoice productions,709940.0
think 360 incorporated,624850.63
think tank studio pte. ltd.,723301.0
thinkfarm pte. ltd.,362680.0
thinkplace singapore pte ltd and thinkplace pty ltd,158257.0
thinkplace singapore pte. ltd.,723212.5
thinksecure pte. ltd.,937800.0
third sight pte ltd,1725333.01
thomas michael fleming,133600.0
thomson reuters asia pte. ltd.,595016.0
thong chew food industries pte ltd,44635975.480000004
thong hai pte. ltd.,2109260.0
thong huat brothers (pte) limited,106720700.0
thorn lighting (singapore) pte ltd,15382979.0
thoughts creations,543563.9
three learning pte. ltd.,100000.0
thu kha construction group company limited,448687.68
thunder road projects,84500.0
thye hua kwan moral charities limited,2458440.0
thye hua kwan nursing home limited,569.0
thyme food & services pte. ltd.,324000.0
tian ngoh contractors pte. ltd.,2787.0
tian san shipping (private) limited,31286418.0
tien seng engineering pte. ltd.,2420287.0700000003
tilt pte. ltd.,458588.64
timberlux international pte ltd,280000.0
timbre group pte. ltd.,7629800.04
times chemicals (pte) ltd,209840.0
times printers private limited,2707391.5
tiong aik construction pte ltd,180000000.0
tiong hin engineering pte ltd,178769.0
tiong hwa steel structures pte ltd,2058026.5
tiong seng contractors (private) limited,748675519.0
tiptop consultants pte ltd,167968.0
titan facilities management pte. ltd.,2676200.0
titanium safety & security pte. ltd.,130800.0
tj systems (s) pte ltd,2264038.0
tks engineering pte. ltd.,1391639.0
tme systems pte ltd,2470169.0
tmk services pte. ltd.,252456.5
tno,65300.0
to the point private limited,1578000.0
toa corporation,16120000.0
toa corporation - hiap shing construction pte ltd joint venture,83650139.0
toh ban seng contractor pte ltd,150000.0
toh chin leong construction pte ltd,32802013.28
toh garden,2082156.0
toh kim bock c-e contractor pte ltd,218726574.31
"toho kasei co.,ltd.",1197673.0
tokio marine insurance singapore ltd.,1427736.74
tokyo toyopet co ltd,83889.32
tom-reck security services pte ltd,2401960.0
tong shing contractors private limited,24903387.0
tong tar transport service pte ltd,15751762.0
top guard security management pte. ltd.,957600.0
top parking pte ltd,62441.1
top pave pte ltd,1790000.0
topcon singapore positioning sales pte. ltd.,405330.0
toppan forms (s) pte ltd,2099845.8899999997
toppan security printing pte. ltd.,3305754.76
topzone e&c pte. ltd.,3173000.0
toshiba data dynamics pte ltd,0.22
toshniwal global services pte. ltd.,207000.0
total ebiz solutions pte ltd,2895826.0
total solution marketing pte. ltd.,1563989.2
total swimming pte ltd,669390.0
touch community services limited,135.0
touch family services limited,1285740.0
tourism management institute of singapore pte ltd,270000.0
tower transit group limited,125564769.0
towner construction pte ltd,1873000.0
toyah construction & engineering pte. ltd.,116590.0
tps (wellington) limited,193710.24
tqc builders pte. ltd.,3518000.0
tractel singapore private limited,754485.0
trade entrepreneur engrg. pte. ltd.,2315706.0
tradesmen pte ltd,8051505.0
training edge international pte ltd,67960.0
training vision institute pte. ltd.,266856.0
trane distribution pte. ltd.,29501700.0
"trane u.s., inc",320372.14
trans eurokars pte ltd,892895.2
transas marine pacific pte ltd,1113255.0
transbuild corporation (s) pte. ltd.,48930000.0
transcentech pte. ltd.,926800.0
transinex pte ltd,641476.0
transit network consortium ltd,1545141.0
transit-mixed concrete ltd,27472.0
transmedic pte ltd,2329447.0
transnational supply chain logistics pte ltd,176550.0
transport design consultancy limited,243466.0
transquest supplies & co pte ltd,452000.0
travel gsh pte ltd,163201.0
travel link marketing co. ltd,141168.0
travtus management group pte. ltd.,910138.0
trekkers pte. ltd.,102904.0
trendbuild contracts pte. ltd.,2498334.0
trends home electrical pte. ltd.,97200.0
triangle auto pte ltd,623752.0
tribal worldwide pte. ltd.,899828.18
tribe studios pte. ltd.,198250.0
tricaftan environmental technology pte. ltd.,7623980.0
tricom events private limited,4432277.5
trika (s) pte ltd,169814.0
trilogy events private limited,23000.0
tripple llp,500652.0
tritech consultants pte. ltd.,42671080.0
tritech engineering & testing (singapore) pte ltd,23863135.0
tritech scientific pte ltd,386750.0
tropic planners & landscape pte. ltd.,6277442.1
tropical environment pte ltd,385385.75
true stats lab pte. ltd.,249950.0
trumpf pte ltd,1506982.24
trussco pte ltd,117022.98
trust management centre,49600.0
trust-build engineering & construction pte. ltd.,23500000.0
trusted hub ltd,219669.4
trusted labs,96500.0
truth consulting pte. ltd.,34900.0
ts group pte. ltd.,1382373.6
ts landscape & ce pte. ltd.,494400.0
tsf building construction pte ltd,448000.0
tsi instruments singapore pte. ltd.,165822.73
tsk engineering pte. ltd.,249904.0
tsl builders pte ltd,857930.0
tsla industries pte. ltd.,1383830.0
tsm consultancy pte. ltd.,68780.0
ttk services pte. ltd.,3963477.6
tts copier international pte. ltd.,12760.0
tts group pte. ltd.,438259.0
tuas power ltd,0.91
tuas power supply pte ltd,4000124.6100000003
tuas transport & logistics pte. ltd.,86240.0
tubefit (singapore) pte. ltd.,139600.0
tuber productions pte. ltd.,196200.0
tuffi build pte ltd,1062920.0
tunity technologies pte. ltd.,316400.0
turf & irrigation services pte ltd,120000.0
tuv sud al technologies pte. ltd.,4922151.0
tuv sud psb pte. ltd.,5021871.0
tvt sea pte. ltd.,480400.0
twist media pte. ltd.,3237215.0
"tyco fire, security & services pte. ltd.",20841019.31
tyt builders pte ltd,3825055.35
u&p pte. ltd.,265300.5
uap solutions pte. ltd.,74660.0
ubs library services pte ltd,420070.13
ubt construction private limited,7517154.0
uems solutions pte. ltd.,41886352.88
ues holdings pte. ltd.,136624000.0
"ufa, inc.",10255345.22
ufinity pte ltd,21574357.0
uft structure re-engineering sdn.bhd.,77394.19
ug m&e pte. ltd.,171582026.0
ugl (singapore) pte. ltd.,99562582.0
ui-li print & services,401800.0
uic asian computer services pte ltd,18811367.650000002
ulrich stein einrichtungen gmbh,187371.93
ultimate alliance consultancy pte. ltd.,195410.0
ultra supplies,337723.8
ulvac singapore pte ltd,1571874.0
umbrellium limited,195750.0
umw helmsion engineering pte ltd,244695.0
unearthed productions private ltd.,7451575.0
uni-tat ice & marketing pte ltd,68428.0
unicoat pte. ltd.,1063071.25
unicorn international pte limited,5578862.43
unifine chemical pte ltd,1317303.6
uninec construction pte ltd,366600.0
union centre pte. ltd.,14000.0
union contractors (singapore) pte ltd,21620000.0
union m&e pte. ltd.,46920.0
uniprotect securite,1827227.62
uniquetech pte. ltd.,6337401.0
unit4 asia pacific pte. ltd.,560933.14
unitech control & instrumentation pte. ltd.,114000.0
united bmec pte ltd,1049332.5
united cement pte ltd,83.89
united laundry pte. ltd.,317648.0
united lifestyle pte ltd,172868.0
united overseas bank limited,1.18
united overseas insurance limited,1820170.66
united power & resources pte. ltd.,7834446.25
united scientific equipment pte ltd,112200.0
united security services sdn. bhd.,207629.83
united shipping services pte. ltd.,386400.0
united specialists pte ltd,971885.0
united sports industries (private) limited,120000.0
unitest instruments pte. ltd.,1200941.68
universal av pte. ltd.,539300.0
universal displays pte ltd,753911.3
universal singapore airport services pte ltd,2852779.25
unusual productions pte ltd,3178955.0
uob asset management ltd,420000.0
up brandbuzz pte. ltd.,211400.0
urban forest design pte ltd,81555.0
urecon automation pte. ltd.,105850.0
usc solutions pte ltd,130590.0
usl asia pacific pte ltd,1945727.0
ust global (singapore) pte. limited,3405318.05
utraco holdings pte. ltd.,6557000.0
uvw building services pte. ltd.,2284665.0
uxc red rock consulting (singapore),134350.0
v-kool international pte. ltd.,97275.0
v.ships asia group pte. ltd.,258838.0
v8 environmental pte ltd,303450.0
va tech wabag (singapore) pte. ltd.,2870720.0
valencia design pte. ltd.,1624580.0
vanguard interiors pte ltd,894069.1
vanstar civil engineering pte. ltd.,14142000.0
vantage automotive limited,1254025.8399999999
vcop pte ltd,279685.0
vec environment pte ltd,720500.0
vector biomed pte. ltd.,283800.0
vector foiltec pte. ltd.,4421400.0
vector infotech pte ltd,475000.0
vectra information security pte ltd,307000.0
veev interactive pte. ltd.,49950.0
vega project pte. ltd.,429176.9
"venturebeat,inc.",121770.0
venus enterprises pte. ltd.,1420371.99
veolia es singapore industrial pte. ltd.,1486809.1800000002
veolia es singapore pte. ltd.,770220.0
verminator pte. ltd.,11471200.0
verso digital pte. ltd.,318000.0
versum materials singapore pte. ltd.,384000.0
vertex automobile pte. ltd.,124100.0
vertiv (singapore) pte. ltd.,342876.0
vertix asia-pacific pte. ltd.,382150.0
veryday ab,643939.0
verztec consulting pte. ltd.,173260.0
vestar iron works pte ltd,16928000.0
vhf technologies pte ltd,206280.0
vicam electronics pte ltd,254839.0
vicom ltd,197942.0
victor engineering & trading pte ltd,3253366.0
videotel consultants and rentals limited,197267.0
vigcon construction pte ltd,48132605.0
village hotel bugis,60687.0
village hotel changi,938798.0
virtalis limited,478869.0
vishuo biomedical pte. ltd.,151200.0
vision asia technology pte. ltd.,144990.0
visionics engineering pte. ltd.,1110765.0
visions av pte. ltd.,95000.0
vistron pte ltd,428930.0
vivarch enrichment pte. ltd.,4323.67
vivata pte. ltd.,6500320.8
vivitro labs inc.,143180.75
vizeum singapore pte. ltd.,855796.0
vm education pte. ltd.,100296.0
vms advance pte. ltd.,66920.0
vmsd pte. ltd.,3.0
voith turbo pte. ltd.,600000.0
volkswagen group saudi arabia llc,87759.14
volkswagen group singapore pte ltd,616588.55
voltas limited,59996295.0
volvo east asia (pte) ltd,29591500.0
voodoo communications pte. ltd.,237801.0
vox group pte. ltd.,180000.0
voyage mondaine pte. ltd.,93421.0
vroom vroom office services,1.0
vsolutions pte ltd,1706366.0
vtec systems (asia) private limited,925005.45
vvolve management consultants pte. ltd.,805188.0
vwr singapore pte. ltd.,10000.0
w architects pte. ltd.,1375000.0
w'ray construction pte. ltd.,24395616.0
w.h. brennan & company (private) limited,1877483.0
w.l. gore & associates (pacific) pte ltd,4894848.0
w2 industrial services hub pte. ltd.,1111200.0
"wafergen, inc.",245372.67
"waggener edstrom worldwide, inc.",78000.0
wah & hua pte ltd,3368000.0
wah loon engineering pte. ltd.,2838216.71
wah song enterprise,5348536.0
wai fong construction pte ltd,35749082.0
wall street pte. ltd.,69913.55
wan chung construction (singapore) pte. ltd.,78580000.0
wan sheng hao construction pte ltd,27770000.0
wand inspiration network pte. ltd.,2247000.0
wang & ef tan associates consulting & registered surveyors,372800.0
wasson-ece south-east asia pte. ltd.,279980.0
waterchem envirotech pte ltd,1787909.0
waterland services pte. ltd.,4324225.2
waterplayz,456552.0
waters pacific pte. ltd.,2326061.6899999995
wavelength opto-electronic (s) pte. ltd.,2176296.79
wavereach pte. ltd.,384000.0
waygood industries pte ltd,352555.71
wd & chezrich builder limited liability partnership,1080010.75
wearnes automotive pte. ltd.,158425.76
weave pte. ltd.,109800.0
web professional house pte ltd,3026103.0
websparks pte. ltd.,2471644.51
wee hur construction pte ltd,22800000.0
wee-built pte. ltd.,5061218.0
wei long electronics engineering pte ltd,1513803.0
wei sheng engineering pte. ltd.,1276175.25
wei siang design construction pte. ltd.,2415800.0
weishen industrial services pte ltd,31444024.2
well resource marketing,899025.0
wellington management singapore pte. ltd.,470000.55
wellness assessment centre pte ltd,30688090.0
wellspring worldwide inc.,208400.0
welltech construction pte ltd,292416555.55
wen yi construction pte. ltd.,1985000.0
wenergy global pte. ltd.,338000.0
wenics sdn. bhd.,59800.0
western asset management company pte. ltd.,0.4
wey technology singapore pte. ltd.,371650.0
whip it lawns and gardens pty ltd,164555.75
whooshpro pte. ltd.,473200.0
wild advertising & marketing pte. ltd.,3303860.99
wildtype media group pte. ltd.,178050.0
william ng consultants pte ltd,1.53
willis towers watson brokers (singapore) pte. ltd.,240249.0
willis towers watson consulting (singapore) pte. ltd.,3901290.0
willowglen services pte ltd,10452130.13
willy insurance brokers pte. ltd.,195000.0
wilson learning singapore pte ltd,137340.0
wilson parking (singapore) pte. ltd.,9310686.72
win cheng construction pte. ltd.,2229500.0
win wah aluminium & construction,492390.0
winchel landscape builder pte ltd,326055.0
wincomp technology pte. ltd.,8465109.75
wine resources pte. ltd.,160800.0
winfinity (s'pore) pte. ltd.,580200.0
wing tuck engineering pte ltd,51661295.0
winning flag enterprise pte ltd,915956.0
winson press pte ltd,1175581.0
winsys technology pte ltd,10035974.0
wipro networks pte. limited,59571084.379999995
wira security services sdn. bhd.,874006.92
wirecard singapore pte. ltd.,179444.4
wise safety & health pte ltd,118310.0
wisescan engineering services pte ltd,622220.0
witec pte. ltd.,126724.0
witflux engineering pte. ltd.,291900.0
witt/kieffer ccentric limited,89500.0
witteveen+bos south-east asia pte. ltd.,516019.0
wittmann battenfeld (singapore) pte. ltd.,314170.0
wizlearn technologies pte. ltd.,2347990.0
wizvision pte. ltd.,8126472.470000001
wkk distribution (singapore) pte. ltd.,2238005.3
wlpg,1575072.2
wog technologies pte. ltd.,990000.0
woh hup (private) limited,1357377200.0
woh hup (private) ltd - shanghai tunnel engineering co (singapore) pte ltd joint venture,295868000.0
wong fong academy pte. ltd.,108000.0
wong yik looi,12825.0
wong yuh ju,424700.0
wongpartnership llp,265485.0
wongsign & ad pte. ltd.,234333.0
woodlands transport service pte ltd,7004156.0
woodpro,459708.0
wootana engineering pte. ltd.,116.53999999999999
world biohaztec pte. ltd.,140000.0
world express pte. ltd.,305035.0
world fuel services (singapore) pte ltd,49490.99
world health safetytec pte. ltd.,993000.0
worleyparsons pte. limited,966254.0
wormwood pte. ltd.,455406.0
wow kampung pte. ltd.,273350.0
wrx engineers pte. ltd.,113800.0
ws group pte. ltd.,1087874.0
wsp consultancy pte. ltd.,93410850.57
wsp engineering malaysia sdn bhd / mot t macdonald (malaysia) sdn bhd / ernst & young advisory services sdn bhd,34850000.0
wt partnership (s) pte. ltd.,379500.5
"wuxi mnt micro and nanotech co.,ltd",299000.0
xchanging solutions (singapore) pte. limited,7550961.28
xenocs,436482.0
xid technologies pte ltd,14700.0
xilinx sales international pte. ltd.,12431700.0
xin networks pte. ltd.,0.0
xj elevator private limited,167800.0
xmicro solution pte. ltd.,245900.0
xod box pte. ltd.,3248010.6
xpressworks pte ltd,1546023.0
xr trackwork pte. ltd.,1887036.0
xtra designs pte. ltd.,316031.0
xtremax pte. ltd.,18518147.33
xuan sports,230880.0
xzqt style,459800.0
y t lim engineering services,182110.0
yamaha music (asia) private limited,1.0
yamato technologies pte. ltd.,65222251.68
yang autobest sdn. bhd.,15360.05
yang yun xin bus service,169440.0
yangzhou builders pte. ltd.,698900.0
yargay mci pte. ltd.,24960.0
ych group pte ltd,1.0
yeap medical supplies pte. ltd.,1865845.4
yen lee fireweld pte ltd,2341936.0
yeng tong construction pte ltd,64105325.6
yeo-leong & peh llc,400000.0
yew ann construction pte ltd,6191217.0
yew seng heng construction pte. ltd.,82600.0
yinda technology singapore pte. ltd.,820000.0
yishun towing pte ltd,54780.0
yj international pte ltd,3191495.0
yjp surveyors pte ltd,555000.0
ykl design & construction pte ltd,0.0
yl integrated pte. ltd.,995000.0
ym & associates,156160.0
ym projects pte. ltd.,802238.0
ymc marine pte ltd,131086.0
yny design + construction pte ltd,3198327.61
yokogawa engineering asia pte ltd,16434724.0
yong aik construction pte ltd,6906640.0
yong fan kiong & co,617320.0
yong hoe enterprise pte ltd,6299710.0
yong huat hardware pte ltd,1506114.0
yong hup seng mesh co pte ltd,946648.0
yong sin renovation works pte ltd,667881.0
yong xiang pte. ltd.,472000.0
yong xing construction pte. ltd.,7580000.0
yongnam engineering & construction pte ltd,159000000.0
yongsheng engineering pte. ltd.,1858000.0
yorkool private limited,0.0
ys yong services pte ltd,13189020.0
ytl cement marketing singapore pte. ltd.,175.2
yu li global pte. ltd.,207000.0
yu yeo construction pte ltd,3867686.0
yuan mei chen (s) pte. ltd.,7562578.0
yun onn company (private) limited,10177160.0
yutaka pte ltd,809200.0
zap piling pte ltd,13802296.0
zarch collaboratives pte. ltd.,700015.8
zen tyres pte ltd,259350.0
zeng feng construction pte ltd,1083541.0
"zeni lite buoy co., ltd. , singapore branch",319500.0
zenitant pte. ltd.,133440.0
zenith engineering pte ltd,2513084.0
zenith infotech (s) pte ltd.,12670.0
zenithoptimedia,5443231.15
zeno communications (uk) limited,667830.1
zestec integrated pte. ltd.,497220.0
zhan chang holdings pte ltd,73.57000000000001
zhao wei films pte ltd,93296.5
zhaplin contracts pte. ltd.,18592.0
"zhejiang construction investment group co., ltd singapore branch",8330000.0
zheng construction equipments pte. ltd.,33000.0
zheng keng engrg & constrn pte ltd,52510000.0
zhengda corporation pte. ltd.,6695472.0
zing quotient llp,82250.0
zion engineering pte. ltd.,66854.0
zmc technologies (singapore) pte. ltd.,219600.0
zoe international pte ltd,232600.0
zohaar media pte. ltd.,264961.9
zoll medical singapore pte. ltd.,15845463.26
zooloo information systems pte. ltd.,212600.0
zq pte. ltd.,185600.0
zuellig pharma pte. ltd.,49973431.0
zugo photonics pte ltd,608679.5399999999
zwaan pte. ltd.,331250.0
